Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
757,0.282270297,0.131907215,0.279004011,0.020191672,0.004736888,14.85268122,0.148526812,48.03240662,104.9505405,0.219711314,71.35799119,46.15882901,51.96760654,114.7607733,149.9954923,32.82564224,133.0577001,Rookery Bay
758,0.261728193,0.164672219,0.423417722,0.022837574,0.005311904,15.73481858,0.157348186,45.71404815,104.4904005,0.229708952,74.28941389,45.68929618,54.28596711,125.2185514,157.4533424,40.28349227,149.7207828,Rookery Bay
759,0.294996285,0.139363241,0.141966071,0.01641909,0.005372226,15.09470041,0.150947004,54.86813908,106.1283065,0.194121828,74.27920747,47.43741139,45.13188038,87.99352135,153.4233333,36.25348317,142.6684969,Rookery Bay
760,0.27357073,0.142829937,0.494945451,0.028017001,0.005723273,16.58170741,0.165817074,41.00085969,103.3947235,0.253514682,76.15230348,44.63999081,58.99914184,150.1199583,163.5755212,46.40567111,159.7430747,Rookery Bay
761,0.282049891,0.168361624,0.144170668,0.020448601,0.004898658,14.88189935,0.148818993,47.69201875,104.8837962,0.221161539,71.39746954,46.09037238,52.30799662,116.2777431,149.9907558,32.82090572,132.4888943,Rookery Bay
762,0.25856317,0.194434648,0.35734406,0.022264312,0.006173317,16.53421387,0.165342139,47.71590499,104.904863,0.220703482,78.3786054,46.10486803,52.28409702,115.7986189,164.9848256,47.81497554,164.4749071,Rookery Bay
763,0.272568354,0.131320574,0.232941146,0.017350787,0.006639086,16.41097544,0.164109754,55.17866255,106.1822657,0.19294902,80.14053871,47.49576688,44.82134009,86.76675459,165.2119574,48.04210728,166.3386805,Rookery Bay
764,0.276598841,0.135761744,0.286481056,0.023621541,0.004752059,15.03610608,0.150361061,43.59107506,104.0081805,0.240186263,70.73250446,45.22334184,56.40893964,136.1780828,150.4171994,33.24734928,132.5561855,Rookery Bay
765,0.282062961,0.127729206,0.086291468,0.015652084,0.004741991,14.36413882,0.143641388,55.18994095,106.1699507,0.193216815,71.28979646,47.48944215,44.81007059,87.04686416,146.7936135,29.6237634,125.7191949,Rookery Bay
766,0.246228791,0.13938225,0.21762569,0.016968856,0.005527157,15.18124925,0.151812492,53.96981128,105.9902896,0.197120515,74.42453221,47.27929744,46.03020644,91.13022503,153.8999677,36.73011761,143.232282,Rookery Bay
767,0.26293415,0.156696345,0.284860315,0.016409471,0.006329006,16.16138409,0.161613841,56.54305352,106.3812253,0.188626154,79.39233054,47.72960722,43.45694847,82.24492875,163.4264682,46.25661807,163.9252018,Rookery Bay
768,0.26609009,0.117451881,0.153050746,0.018179787,0.005482867,15.14081747,0.151408175,51.74793397,105.6279159,0.204993903,73.65772774,46.87580023,48.25208358,99.36598751,152.9960567,35.82620662,140.3449035,Rookery Bay
769,0.29533922,0.159976918,0.162470759,0.019987048,0.005590556,15.55905476,0.155590548,49.4864586,105.2333592,0.213566437,74.75566363,46.44989884,50.5135547,108.3330775,156.48325,39.31339991,148.0858804,Rookery Bay
770,0.276663258,0.180813898,0.439194346,0.018719032,0.005731134,16.08075318,0.160807532,52.33376817,105.7336997,0.202695354,77.8139713,46.98824503,47.66624316,96.96165426,162.3658192,45.19596909,161.9728621,Rookery Bay
771,0.28264332,0.18055176,0.399630648,0.024437976,0.005949267,16.58453459,0.165845346,45.00228751,104.3444719,0.232879245,77.65740509,45.542391,54.99771423,128.5347735,164.8677994,47.69794932,163.6776027,Rookery Bay
772,0.287853861,0.165048327,0.249765335,0.02381152,0.005370068,15.67066667,0.156706667,44.36332541,104.1942246,0.236144005,73.58952143,45.39912519,55.63668819,131.9497809,156.2691734,39.09932328,146.2039395,Rookery Bay
773,0.250049849,0.145442148,0.411644083,0.016471708,0.004052094,14.1409391,0.141409391,53.19926647,105.8575789,0.200003667,69.81262814,47.13520387,46.80073968,94.14608787,144.8835504,27.71370032,121.1457373,Rookery Bay
774,0.278971688,0.176667504,0.382703598,0.022749301,0.00480393,15.25141184,0.152514118,45.06163374,104.3439421,0.232891084,72.06269712,45.54712817,54.93838111,128.5471424,153.0234608,35.85361067,139.938068,Rookery Bay
775,0.273017031,0.149664259,0.196597387,0.022487206,0.004510255,14.65524047,0.146552405,44.43857284,104.1944831,0.236138337,69.48609015,45.40568555,55.56143872,131.9438542,147.1659983,29.99614819,124.2580903,Rookery Bay
776,0.270169466,0.166322884,0.201211306,0.016378296,0.005468052,15.2233607,0.152233607,55.15218706,106.1722559,0.19316692,74.90155206,47.48758936,44.84783214,86.99466402,154.6804457,37.51059558,145.7205489,Rookery Bay
777,0.294190173,0.130678739,0.106273797,0.024950412,0.005564221,15.63427748,0.156342775,42.92291798,103.8594408,0.243417827,72.97661906,45.0784853,57.07709094,139.5583862,155.1287433,37.95889323,142.2947471,Rookery Bay
778,0.272352375,0.165941651,0.384032026,0.021224647,0.006351538,16.73145479,0.167314548,49.46593754,105.2373436,0.213479591,79.81503967,46.45051017,50.53406472,108.2422471,167.2703519,50.10050186,169.1359289,Rookery Bay
779,0.274239345,0.181570321,0.401306189,0.016894438,0.005986086,16.17501566,0.161750157,55.66347466,106.2537319,0.19139639,79.18683167,47.57931181,44.33653338,85.1426582,163.8195803,46.64973022,165.3916197,Rookery Bay
780,0.265756018,0.161668136,0.405326336,0.016022725,0.005674705,15.72405404,0.15724054,56.63031794,106.3921378,0.188389393,77.44615045,47.74348857,43.3696976,81.99725546,159.860469,42.69061896,157.963117,Rookery Bay
781,0.2802978,0.168124483,0.262422014,0.020909156,0.005242352,15.39058463,0.153905846,47.83717211,104.9192175,0.220392004,73.53310893,46.12367968,52.16284616,115.4727864,154.7465448,37.57669477,144.1797377,Rookery Bay
782,0.241938818,0.151754359,0.346474885,0.017553772,0.005132728,15.06071157,0.150607116,52.71683555,105.7890919,0.201491975,73.5463605,47.05362033,47.28318147,95.70288339,152.8672362,35.6973861,141.2470067,Rookery Bay
783,0.288893476,0.15188902,0.47189614,0.022579732,0.005566315,16.16541171,0.161654117,46.729514,104.7057696,0.225029446,76.43843766,45.90313241,53.27049632,120.3236761,161.7835036,44.6136535,159.1064086,Rookery Bay
784,0.269342048,0.171210145,0.30649204,0.014600811,0.004205384,14.15376935,0.141537693,57.06337516,106.4422996,0.187299294,70.80712069,47.8100299,42.93663155,80.85699486,145.6608296,28.49097956,124.1160857,Rookery Bay
785,0.24765915,0.155847085,0.204220962,0.018543834,0.006232443,15.93811414,0.159381141,52.3928756,105.7420275,0.202514178,77.25901019,46.99820489,47.60712637,96.77215073,160.2688916,43.09904147,156.1021128,Rookery Bay
786,0.269262244,0.186440602,0.276485711,0.022462715,0.004628395,14.90618523,0.149061852,44.88261398,104.2986781,0.233874495,70.61551006,45.50511601,55.11739877,129.5758169,149.7009059,32.53105584,131.4112777,Rookery Bay
787,0.271190344,0.144683119,0.363417773,0.018451661,0.003571421,13.83299403,0.13832994,49.0995278,105.1378957,0.215640363,67.510999,46.36049666,50.9004761,110.5024671,141.2847041,24.11485406,109.3940609,Rookery Bay
788,0.279231815,0.144240673,0.192159238,0.016317344,0.004328852,14.20318879,0.142031888,53.60129591,105.9223538,0.198596335,70.19987732,47.20774351,46.39871226,92.6739814,145.2850094,28.11515935,121.7615212,Rookery Bay
789,0.260478791,0.16298277,0.330809197,0.024143924,0.004374264,14.76509519,0.147650952,42.50501447,103.7444026,0.245917335,69.27870849,44.97486696,57.49499611,142.1729324,147.7755876,30.60573751,125.682314,Rookery Bay
790,0.270773741,0.139611484,0.218646402,0.012688478,0.004776065,14.39958756,0.143995876,61.95354431,107.0847665,0.173340336,72.99230713,48.60637248,38.04646621,66.25556982,148.433041,31.26319096,132.082946,Rookery Bay
791,0.27164046,0.129541417,0.389804034,0.016243614,0.004941658,14.95349208,0.149534921,54.98460873,106.1453237,0.193751947,73.66937143,47.45739373,45.01540505,87.60662308,152.5471313,35.37728119,141.5584888,Rookery Bay
792,0.25860603,0.122321851,0.380999119,0.014281411,0.005640954,15.44193191,0.154419319,59.81338883,106.8229208,0.179029725,77.024218,48.26928552,40.1866295,72.20680395,157.6908834,40.52103329,153.869703,Rookery Bay
793,0.276843843,0.13520346,0.215178554,0.01069022,0.00682619,16.22702979,0.162270298,69.86941992,107.9445395,0.154659613,83.02810967,49.7888631,30.13058261,46.71507392,165.9595545,48.78970443,171.0093005,Rookery Bay
794,0.242991466,0.152417539,0.257403418,0.023608411,0.005563736,15.6390845,0.156390845,44.56736543,104.2388926,0.23517341,73.54953246,45.44291634,55.43264491,130.934517,155.7706699,38.60081983,144.5666943,Rookery Bay
795,0.279710096,0.159218492,0.350769565,0.013187597,0.005090559,14.96159882,0.149615988,61.60260152,107.0455264,0.174193003,75.31938741,48.5532832,38.39741248,67.14747645,153.7906998,36.62084971,146.0611697,Rookery Bay
796,0.258773127,0.142021726,0.215750641,0.022132823,0.004473027,14.57227443,0.145722744,44.7786148,104.2686827,0.23452617,69.26494669,45.47852156,55.22139627,130.2574876,146.4841966,29.31434652,122.4378927,Rookery Bay
797,0.262228639,0.180960465,0.302921268,0.018636583,0.004602163,14.69225601,0.14692256,50.24493672,105.3618646,0.21077431,71.31754761,46.59048067,49.75507438,105.412445,149.140827,31.97097688,131.7109178,Rookery Bay
798,0.282534777,0.159097172,0.18352715,0.017699822,0.004059065,14.0668464,0.140668464,50.80345846,105.4516688,0.208822995,68.92465071,46.69114904,49.19654807,103.3713261,143.543469,26.37361896,116.1500361,Rookery Bay
799,0.242681917,0.160890431,0.098749332,0.023776735,0.005215261,15.09510325,0.150951033,43.49144186,103.9844025,0.240702951,70.99145767,45.20079538,56.50857511,136.7185482,150.3891276,33.21927751,131.1776272,Rookery Bay
800,0.286765536,0.157872115,0.385462389,0.022330753,0.004972863,15.39739765,0.153973977,45.85420595,104.5163153,0.229145937,72.92073108,45.71655608,54.14581098,124.6296221,154.5410249,37.37117479,143.649177,Rookery Bay
801,0.285677576,0.163577633,0.241142651,0.023709692,0.006342243,16.62412315,0.166241231,45.95908487,104.5490536,0.228434259,78.18427869,45.74485092,54.04091753,123.8852052,165.0613424,47.89149233,163.4411423,Rookery Bay
802,0.286497039,0.159149843,0.374808274,0.013300213,0.004120042,14.12611855,0.141261185,60.01344741,106.8408262,0.178640376,71.34741895,48.29691176,39.98655837,71.79955,146.0397413,28.86989121,126.1817152,Rookery Bay
803,0.280317432,0.148040384,0.422784831,0.021106665,0.00543352,15.81446243,0.158144624,48.22576667,104.9991361,0.2186555,75.42552682,46.20403271,51.77424801,113.656364,158.8974598,41.72760967,153.7022084,Rookery Bay
804,0.255693743,0.160827459,0.379234974,0.023521948,0.005242983,15.59780752,0.155978075,44.61351129,104.2494054,0.234945137,73.3633087,45.45306177,55.38650475,130.6957317,155.7913948,38.6215447,145.4996244,Rookery Bay
805,0.264366614,0.173638891,0.212924386,0.014716036,0.004184785,14.02452786,0.140245279,56.59407204,106.3735964,0.188792026,70.18085307,47.72943848,43.40593459,82.41843012,144.2555468,27.08569667,119.5515607,Rookery Bay
806,0.275468719,0.163712931,0.176684825,0.020481047,0.004694055,14.71810368,0.147181037,47.37379103,104.8181998,0.222586708,70.62991223,46.02448239,52.62622184,117.7685082,148.4905604,31.32071033,128.6705927,Rookery Bay
807,0.249468649,0.171269055,0.173691907,0.015366082,0.004962403,14.60774405,0.146077441,56.17714241,106.3187684,0.189983469,72.5451971,47.66151102,43.82287141,83.66470065,149.2378095,32.06795945,132.6319864,Rookery Bay
808,0.276951543,0.127578521,0.179827238,0.023345116,0.004878436,14.97431692,0.149743169,43.84106056,104.0642395,0.238968298,70.58770887,45.27778083,56.15895584,134.9040582,149.7230525,32.55320238,130.3912831,Rookery Bay
809,0.279690389,0.142970745,0.01862754,0.021796121,0.005171351,14.94953656,0.149495366,45.85996807,104.5091422,0.229301837,71.15826774,45.71280407,54.14005079,124.7926947,149.7735931,32.60374301,130.4943278,Rookery Bay
810,0.256425249,0.108182033,0.248773955,0.02390239,0.003900102,14.17032881,0.141703288,41.82361833,103.5594764,0.249935181,66.74915724,44.80748165,58.17638845,146.3757047,142.1096056,24.93975552,109.0095904,Rookery Bay
811,0.254162006,0.174984691,0.321081267,0.012129946,0.004626567,14.37403389,0.143740339,63.35582503,107.251198,0.169724194,73.16861063,48.82420164,36.64418386,62.47299595,148.5882851,31.41843502,133.2335756,Rookery Bay
812,0.261381705,0.141669595,0.193386959,0.018889931,0.005912821,15.66749903,0.15667499,51.39800461,105.5729988,0.206186869,75.79633777,46.81352821,48.60200363,100.6138704,157.6892904,40.51944032,150.7345918,Rookery Bay
813,0.254180269,0.153024076,0.343166037,0.020407335,0.005610416,15.71409536,0.157140954,49.09457102,105.1624173,0.215107784,75.28681011,46.37457531,50.90544125,109.9453671,157.9106063,40.74075619,151.2755659,Rookery Bay
814,0.25668514,0.118170737,0.111081921,0.018051702,0.006492525,15.92735568,0.159273557,53.20633932,105.8740635,0.199645409,77.4679793,47.14555603,46.79366311,93.77134517,160.0259304,42.85608031,155.1231718,Rookery Bay
815,0.292392623,0.154088042,0.42953863,0.014122478,0.004801999,14.88358633,0.148835863,59.31092136,106.7549415,0.18050655,74.41901012,48.18629986,40.68908984,73.75160844,152.9130469,35.7431968,144.0060708,Rookery Bay
816,0.288016677,0.184439663,0.425077557,0.021870583,0.005361468,15.88886836,0.158888684,47.26313577,104.8112058,0.222738723,75.42979719,46.01092374,52.73687934,117.9275174,159.4443294,42.27447934,154.760913,Rookery Bay
817,0.269613025,0.142228355,0.322373239,0.024234744,0.005212064,15.53696477,0.155369648,43.63005885,104.0252287,0.239815885,72.78768074,45.23674343,56.36995714,135.7906559,154.8734247,37.7035746,142.9233525,Rookery Bay
818,0.246550456,0.162100424,0.258257345,0.015979862,0.006207171,15.89029724,0.158902972,56.95975992,106.4393513,0.187363312,78.30408062,47.79946411,43.04024518,80.92396078,160.9276269,43.75777684,159.0112114,Rookery Bay
819,0.29123031,0.14532447,0.032718836,0.017519156,0.005639243,15.20726932,0.152072693,53.00986724,105.8374336,0.200441607,74.29146396,47.10716112,46.99014841,94.60417296,153.7898724,36.62002228,142.3652534,Rookery Bay
820,0.284188761,0.128958715,0.382604636,0.018901934,0.005518563,15.69519863,0.156951986,51.42834522,105.5790207,0.206056205,75.88295965,46.81967166,48.57167011,100.4771843,158.4939856,41.32413553,153.6775849,Rookery Bay
821,0.267790807,0.11730499,0.27698425,0.019750404,0.005862053,15.7955203,0.157955203,50.2258866,105.3692121,0.210614594,75.98963215,46.59320462,49.77412148,105.2453814,158.7275082,41.5576581,152.886664,Rookery Bay
822,0.283368434,0.117783657,0.256862789,0.01900435,0.004433649,14.47840487,0.144784049,49.28086379,105.1825401,0.214670512,70.18452773,46.40233879,50.7191461,109.4879724,146.9090012,29.73915107,125.3106358,Rookery Bay
823,0.295510218,0.17515071,0.144976797,0.020582524,0.005565243,15.56757958,0.155675796,48.59953684,105.0677566,0.21716453,74.52479109,46.27644116,51.40047642,112.0967734,156.3443272,39.17447712,147.5065754,Rookery Bay
824,0.272014159,0.179558365,0.23623428,0.015253166,0.005924036,15.69537398,0.15695374,58.12573101,106.6003013,0.183866486,77.73147096,47.99392878,41.87428121,77.26618462,159.5686226,42.3987725,157.0445118,Rookery Bay
825,0.28753491,0.121187334,0.328500878,0.01413416,0.005399711,15.23509345,0.152350934,59.82562739,106.8235878,0.179015236,76.10863764,48.27072203,40.17439109,72.1916484,155.8792848,38.70943469,150.1228662,Rookery Bay
826,0.266235346,0.147938134,0.378875228,0.022278305,0.004899394,15.2183403,0.152183403,45.63695617,104.4674784,0.230207005,72.12233717,45.66917551,54.36305981,125.7395269,152.7573701,35.58752004,139.2130698,Rookery Bay
827,0.268527947,0.176758844,0.077520985,0.021508926,0.004470127,14.44936845,0.144493685,45.43712601,104.4100726,0.231454151,68.98979832,45.61821117,54.56288489,127.0440781,145.4532786,28.28342855,119.5119334,Rookery Bay
828,0.277909701,0.170891516,0.258760334,0.023744352,0.005185333,15.47266454,0.154726645,44.13491776,104.1400449,0.237321267,72.69425584,45.34763387,55.86509922,133.1812224,154.442508,37.27265791,142.1385155,Rookery Bay
829,0.26754862,0.16092685,0.370911999,0.018481083,0.005503441,15.62848956,0.156284896,52.02109901,105.6787865,0.203888592,75.76770893,46.92914503,47.97891728,98.20980523,157.9936167,40.82376661,152.7501296,Rookery Bay
830,0.274164017,0.172029336,0.235681482,0.026187338,0.00449883,14.91653865,0.149165386,40.38059388,103.2044834,0.257648356,69.16029373,44.47466485,59.61941868,154.4438723,148.3346048,31.1647547,126.0575564,Rookery Bay
831,0.280395007,0.10904394,0.376336822,0.019527701,0.005512637,15.65519515,0.156551952,50.35742345,105.3919246,0.210121287,75.40419103,46.61783556,49.6425916,104.7293629,157.8034445,40.63359446,151.729177,Rookery Bay
832,0.269824382,0.148684572,0.259365618,0.015003202,0.006010888,15.7322885,0.157322885,58.69949529,106.6777809,0.182183029,78.04673102,48.08860543,41.30051541,75.5052477,159.9534163,42.78356621,157.8361216,Rookery Bay
833,0.269905048,0.146283147,0.292961286,0.014275377,0.00487072,14.67192335,0.146719234,58.62656374,106.6622564,0.18252037,73.38035882,48.07321389,41.3734484,75.85811352,150.5119614,33.34211132,137.1028798,Rookery Bay
834,0.28999524,0.168967072,0.431496453,0.021898772,0.005302283,15.8168323,0.158168323,47.11087192,104.7800659,0.223415336,75.07528412,45.97954227,52.88914426,118.6352696,158.7476464,41.57779635,153.2866037,Rookery Bay
835,0.295839295,0.150055221,0.273488803,0.016257775,0.005786377,15.7293954,0.157293954,56.1793469,106.3271479,0.189801395,77.36073014,47.66665455,43.82066654,83.47424741,159.6664593,42.49660924,157.0985806,Rookery Bay
836,0.272547393,0.179046064,0.467481642,0.028313088,0.004443307,15.27641291,0.152764129,38.71703554,102.7521239,0.267476888,69.93046243,44.06548784,61.2829768,164.7247644,151.3031231,34.13327302,133.5868526,Rookery Bay
837,0.300039033,0.141582173,0.227724776,0.012210006,0.006008856,15.65124015,0.156512401,65.03302491,107.4459517,0.165492864,79.2233299,49.08218793,34.96698954,58.04691234,160.3312207,43.16137059,160.2113684,Rookery Bay
838,0.269706102,0.144496191,0.270624698,0.021248212,0.006313599,16.38790116,0.163879012,48.90618766,105.1318233,0.215772258,78.14362889,46.34044346,51.09381457,110.6404349,163.6999882,46.53013808,161.9778842,Rookery Bay
839,0.265877963,0.152941566,0.402535713,0.011175716,0.006316833,16.10680359,0.161068036,68.38489849,107.7988384,0.157825458,82.09504376,49.5762907,31.61511032,50.02661953,165.1719113,48.00206121,170.4686929,Rookery Bay
840,0.307915511,0.156099748,0.163805892,0.014175729,0.005811183,15.51454409,0.155145441,60.15480672,106.8669662,0.178072674,77.44047781,48.32440555,39.84520908,71.20570811,158.2831334,41.11328327,154.8965982,Rookery Bay
841,0.26082155,0.18318605,0.232368244,0.023600975,0.006300073,16.47007626,0.164700763,45.86189426,104.5275064,0.228902419,77.49310496,45.7238322,54.13810807,124.3749131,163.5474614,46.3776113,160.4665922,Rookery Bay
842,0.281359075,0.13862527,0.160126323,0.019162459,0.005429876,15.26032826,0.152603283,50.30711989,105.3788763,0.210404845,73.74158959,46.60583506,49.69289736,105.025969,153.8952225,36.72537244,142.365962,Rookery Bay
843,0.253388727,0.148771422,0.227671254,0.0269404,0.005811314,16.03722115,0.160372211,41.30727699,103.4662117,0.251961441,74.04659825,44.70836014,58.69272468,148.4952296,158.1813163,41.01146622,148.093857,Rookery Bay
844,0.277884787,0.135671072,0.461073773,0.026113149,0.004026054,14.71343287,0.147134329,40.13604962,103.1350282,0.259157315,68.2392945,44.41276702,59.86395841,156.0222863,146.7893573,29.6195072,122.7411376,Rookery Bay
845,0.288400015,0.168582665,0.172214418,0.020223671,0.003904477,14.07763528,0.140776353,46.68559047,104.6669413,0.225872971,67.84351629,45.87642982,53.31441558,121.2060298,142.7318052,25.56195515,112.7084571,Rookery Bay
846,0.274402169,0.153870112,0.138000378,0.024703766,0.004277739,14.50645289,0.145064529,41.4120062,103.4637524,0.252015088,67.9263863,44.71582129,58.58800394,148.5513352,144.8904617,27.72061164,116.8066062,Rookery Bay
847,0.284243495,0.146745674,0.141261726,0.021787087,0.004365446,14.460975,0.14460975,45.06809271,104.3303381,0.233186545,68.90895384,45.5396335,54.93191744,128.8562065,145.5819654,28.41211536,120.073244,Rookery Bay
848,0.277979367,0.144790233,0.335253058,0.022433869,0.004764415,15.07454265,0.150745427,45.19504723,104.3700225,0.232324415,71.39454411,45.57391223,54.80496709,127.9543928,151.3327293,34.16287926,135.6375583,Rookery Bay
849,0.248851628,0.173616496,0.362173166,0.020315062,0.00497622,15.14474352,0.151447435,48.3230403,105.01075,0.218403201,72.64575209,46.21918348,51.67697587,113.3924507,152.7420026,35.5721525,139.941347,Rookery Bay
850,0.275934187,0.181741224,0.336826228,0.016997187,0.005451213,15.51796013,0.155179601,54.45841425,106.0691181,0.195407807,75.9628457,47.36752022,45.54160429,89.3386891,157.5456864,40.37583627,152.5875947,Rookery Bay
851,0.260087511,0.177445287,0.341633175,0.024801319,0.005253737,15.6643903,0.156643903,43.14798791,103.9143548,0.242224839,73.14156169,45.13012487,56.85202673,138.3104839,155.9197751,38.74992501,145.1525427,Rookery Bay
852,0.28020648,0.153521916,0.220816684,0.009781905,0.005475771,14.93525213,0.149352521,70.91989059,108.0421111,0.152540009,77.27262475,49.9360091,29.08012634,44.49789829,154.5265088,37.35665875,148.7633767,Rookery Bay
853,0.269087672,0.151648526,0.328849885,0.022272231,0.004625557,14.90860424,0.149086042,45.14261112,104.3558297,0.232632744,70.70497823,45.56105402,54.85740151,128.2769141,149.8140109,32.6441608,131.8325098,Rookery Bay
854,0.255041639,0.171459925,0.402514057,0.023242001,0.004876665,15.27820514,0.152782051,44.46296765,104.2116402,0.235765673,71.98695727,45.41790869,55.53704841,131.554033,152.9982069,35.82835681,139.4380849,Rookery Bay
855,0.259864177,0.158471879,0.415981399,0.01658227,0.005403076,15.46480646,0.154648065,55.15003823,106.1739259,0.193130635,75.91521723,47.48839406,44.84998095,86.95670902,157.2283837,40.05853361,152.1632456,Rookery Bay
856,0.274454765,0.149733685,0.232418188,0.022258549,0.005558983,15.65476771,0.156547677,46.35839111,104.6240624,0.226804755,74.19211564,45.82320968,53.64162056,122.1806926,156.5366063,39.36675619,147.1467102,Rookery Bay
857,0.288984559,0.145523797,0.470961182,0.023851562,0.004868012,15.48394209,0.154839421,44.02055681,104.1151257,0.23786267,72.66724064,45.32315911,55.97945924,133.7475441,154.926529,37.7566789,144.1458588,Rookery Bay
858,0.27046515,0.171422058,0.360551073,0.020402067,0.0055266,15.76998838,0.157699884,49.19240647,105.181301,0.21469753,75.54225043,46.39407339,50.80760722,109.516229,158.6141136,41.44426351,153.1609452,Rookery Bay
859,0.25881677,0.168919916,0.324387548,0.019550609,0.005506445,15.58708854,0.155870885,50.21253727,105.3654394,0.210696744,75.07610205,46.5898353,49.78747802,105.331305,157.0813204,39.91147031,149.9930373,Rookery Bay
860,0.265313711,0.176136983,0.526500965,0.018175753,0.005788326,16.21036075,0.162103607,53.4475624,105.9148684,0.198759032,78.70496093,47.19022622,46.55244816,92.84416385,163.8959768,46.72612668,165.3792491,Rookery Bay
861,0.27715819,0.140066222,0.314449978,0.025787252,0.006509402,16.96937802,0.16969378,43.98517006,104.1201098,0.23775405,78.96601665,45.32309633,56.0148328,133.6339403,167.5416509,50.37180084,166.8660968,Rookery Bay
862,0.278616872,0.118469369,0.411464589,0.016968653,0.005112754,15.19431655,0.151943165,53.99775147,105.9954688,0.197007948,74.43802475,47.28473979,46.00226482,91.01247965,154.5664935,37.39664339,146.0646188,Rookery Bay
863,0.280397619,0.134760883,0.274344029,0.01766927,0.005913538,15.8278737,0.158278737,53.72764637,105.9569601,0.197844461,77.13350186,47.23896818,46.27236281,91.8875006,159.91629,42.74643993,156.5929385,Rookery Bay
864,0.264870858,0.152024095,0.282323321,0.011843967,0.005974985,15.55318751,0.155531875,65.84097789,107.5336845,0.163586698,78.96802505,49.20286827,34.15903769,56.0530138,159.5034129,42.3335628,158.5910115,Rookery Bay
865,0.252838401,0.159922511,0.302176286,0.017921916,0.005160014,15.09510254,0.150951025,52.12325902,105.6912221,0.203618433,73.53213001,46.94519789,47.87675859,97.92721132,153.0352483,35.86539819,141.4375756,Rookery Bay
866,0.270748038,0.187815406,0.409873263,0.01423957,0.005442029,15.47342051,0.154734205,59.95949234,106.8420524,0.178614065,77.17711538,48.29304024,40.04052668,71.77201218,158.2998159,41.12996582,155.877463,Rookery Bay
867,0.263187509,0.177102189,0.447573349,0.021125286,0.004872904,15.27090862,0.152709086,47.33312191,104.8187857,0.222574033,72.85180088,46.02136562,52.66689312,117.7552472,153.8568773,36.6870272,142.7493602,Rookery Bay
868,0.254869894,0.159768733,0.296371978,0.022933407,0.005312067,15.49587155,0.154958715,45.20888451,104.3785383,0.232139417,73.15154756,45.58012658,54.79113097,127.7608791,154.880743,37.71089289,143.3255587,Rookery Bay
869,0.279794449,0.154930178,0.360623373,0.021369639,0.005249128,15.55026433,0.155502643,47.42970632,104.8408639,0.222094399,74.06498883,46.04264627,52.57031138,117.2535346,156.2267271,39.05687697,147.6452793,Rookery Bay
870,0.273524277,0.150512088,0.259020393,0.015179694,0.005734617,15.4933066,0.154933066,57.96835494,106.5778942,0.184353425,76.79765111,47.96727617,42.03166103,77.77553094,157.7167217,40.54687166,153.2084957,Rookery Bay
871,0.281755402,0.162781941,0.331239536,0.012296717,0.005000933,14.8157661,0.148157661,63.59805583,107.2815745,0.169064286,75.13564838,48.86279105,36.40195668,61.78271159,152.7479974,35.57814727,143.9781156,Rookery Bay
872,0.27005862,0.16847841,0.185979916,0.019727198,0.00559891,15.498827,0.15498827,49.79271828,105.2886539,0.21236504,74.59647024,46.50867768,50.2072953,107.0763865,155.9503033,38.78045322,146.8765279,Rookery Bay
873,0.270160346,0.143873428,0.169971501,0.022785611,0.004091317,14.27022897,0.14270229,43.40620451,103.9480184,0.241493256,67.64291247,45.17202146,56.59380349,137.5452373,143.4393435,26.26949342,113.4437103,Rookery Bay
874,0.279504436,0.177038359,0.03242124,0.017161829,0.004431849,14.18497549,0.141849755,51.97425766,105.6547696,0.204410241,69.74037915,46.91095415,48.02575172,98.755471,144.5960884,27.42623833,118.8566035,Rookery Bay
875,0.264935917,0.15469339,0.197192622,0.018700267,0.004356477,14.32009461,0.143200946,49.51530234,105.2232176,0.213786683,69.61725599,46.44635772,50.48470679,108.5634653,145.4494698,28.27961974,121.0985172,Rookery Bay
876,0.286765646,0.156279864,0.238893954,0.015484014,0.004684382,14.56832567,0.145683257,55.87328581,106.2743754,0.190947931,72.27173029,47.60938475,44.12672493,84.67355587,149.1084774,31.93862734,132.9434372,Rookery Bay
877,0.302710411,0.181094131,0.364543768,0.022537445,0.005371772,15.89093709,0.158909371,46.35816562,104.6271903,0.226736857,75.14973619,45.82503988,53.64184862,122.1096667,159.159117,41.98926687,153.7337244,Rookery Bay
878,0.288869911,0.130485402,0.237995951,0.014763484,0.005454677,15.19674808,0.151967481,58.3864472,106.6331895,0.183152099,75.60123264,48.03557684,41.61357235,76.51890934,155.1265821,37.95673203,147.7384223,Rookery Bay
879,0.266482117,0.15185785,0.379919713,0.01854522,0.00460443,14.76015637,0.147601564,50.51087873,105.4103466,0.209720926,71.6622533,46.64179756,49.48913231,104.3105796,149.9007254,32.73087536,133.9439568,Rookery Bay
