Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
226,0.4915088888504935,0.16463307660079846,0.32847239999874955,0.012006804493934244,0.026614493061389913,45.555331832362185,0.45555331832362184,82.29604540420131,108.86330369958449,0.13469790146920294,348.8947934245248,51.39031030168788,17.703978233478374,25.834597769618455,408.28549015874563,366.91807458097554,315.99199752267884,Taylor Slough
227,0.4621039375597045,0.2202835875306361,0.33457684223833983,0.013059000759532891,0.02803717152412928,50.88658211111648,0.5088658211111649,82.5690125421041,108.8789286287153,0.13435831240762625,394.50805149642684,51.422794074047545,17.43100701697529,25.479383778910968,453.4108432159293,412.04342763815936,311.9299620780727,Taylor Slough
228,0.503544655970139,0.17733742902987173,0.26996481873570705,0.01507001417788228,0.023978717664468657,34.49433699182451,0.3449433699182451,74.12705929403951,108.14304320004295,0.15034697998777413,244.87782258402987,50.26878099362916,25.872955632054243,42.20393678773112,310.0723974118863,268.70498183411627,318.40400623643296,Taylor Slough
229,0.4925235243495198,0.19863411886364896,0.22845266548545864,0.013893221183527215,0.018985721405277028,19.51305802405298,0.19513058024052982,63.52090894268859,107.06454884705408,0.17377980347345096,117.60155849675455,48.7278694996766,36.47910928514375,66.71525462639688,178.62481076169598,137.25739518392592,315.43176626701785,Taylor Slough
230,0.5324275705817341,0.20011381337252374,0.2903526661105212,0.01580291070246162,0.01824153617798056,19.926746477818888,0.19926746477818888,60.941536045459486,106.70535423888319,0.18158400658692744,119.92038546323755,48.29581388176836,39.05847753835615,74.87865234804416,182.96788764976185,141.60047207199173,317.52717789920246,Taylor Slough
231,0.5117720915223982,0.16994231536740412,0.3067338494138187,0.012417243427890617,0.01822835657928264,18.979353048160092,0.18979353048160091,65.62030733031153,107.32915107920874,0.16803067864343535,114.98491163258886,49.06311514671975,34.37970929881092,60.70152756422656,175.3435435956477,133.97612801787764,317.67540035080964,Taylor Slough
232,0.4681914423667967,0.18448793014734594,0.32156307748931956,0.014176470199742715,0.013620332849028964,11.794449219259707,0.11794449219259708,49.67905716872918,105.10685717298034,0.21631512511629616,59.98601001475402,46.39148190088108,50.32096188807643,111.2082679433158,110.32982481177527,68.9624092340052,295.7362431291361,Taylor Slough
233,0.5208392426488176,0.20371303821276499,0.3918428916188899,0.01298132813853713,0.017960019390885124,19.5523609919984,0.195523609919984,65.30679629947248,107.27962243115151,0.16910689247643892,119.48151433407645,49.007128213474445,34.693223985204035,61.827270045287435,181.0503301865524,139.68291460878243,319.61231552219454,Taylor Slough
234,0.4889064007558485,0.19250211661257705,0.31877598832033033,0.00942122262797496,0.019807894016412104,21.35909347194781,0.2135909347194781,74.24112877373598,108.23035624630829,0.14845009033792025,137.07348795433785,50.330130138000925,25.75889354111785,40.21973409161196,196.88491218279455,155.51749660502446,320.0078570163827,Taylor Slough
235,0.4765006327077185,0.19398842910536904,0.28438064995339285,0.012833793756128156,0.0222401133919965,27.25815601417858,0.2725815601417858,72.6893994656999,108.0383486811153,0.1526225005410335,183.38041549656083,50.08444539000522,27.31064722789254,44.58415185991823,246.73646399620725,205.36904841843727,318.83128883096225,Taylor Slough
