Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
846,0.28546376402774215,0.18186084919931556,0.21329433085541882,0.051202894103769186,0.0032576412796010926,18.566345899294294,0.18566345899294295,28.41438512247087,98.81367797397566,0.3530483781859215,79.65293397093656,40.859009909386806,71.58561922598483,254.23470021194566,178.4929164593218,32.34131927834551,100.60250925651039,Shark River
847,0.2757215804976645,0.1770493957332424,0.22985596598914135,0.0282019798362121,0.019083728772694562,58.91603140122221,0.5891603140122221,72.6105133435056,108.13327479804373,0.15055908033413343,336.7711618479033,50.133876469289646,27.38949596706869,42.425805536089655,560.6124445431769,414.46084736220075,246.82465050488204,Shark River
848,0.2775868072287976,0.18380013040749243,0.2053577068486603,0.04710979601212684,0.007568122799210421,24.60363793788496,0.24603637937884962,37.00209617151877,102.2709471423838,0.27793139860537297,109.69518033522436,43.63489415273031,62.99791019825878,175.66045146298924,236.7678435762719,90.61624639529566,181.52489761145762,Shark River
849,0.2702810160436419,0.17978961092482068,0.17010116071876552,0.06050079489844714,0.006759873753227256,23.799206411360466,0.23799206411360466,29.71501211650949,99.53801560142865,0.33731049422482934,100.75795345065931,41.398135894199505,70.28499212063437,237.77247862340076,224.00745083861042,77.85585365763413,164.75891489181436,Shark River
850,0.28948957561618155,0.18025730647046076,0.22439738671637752,0.0636893739469146,0.0035962881692805735,19.612264927134653,0.19612264927134654,24.457320372932948,96.60692751576308,0.40099512517379476,80.26771356137323,39.216979878525606,75.54268709317293,304.38819765803197,183.70394499976464,37.55234781878835,107.71993436080345,Shark River
851,0.2813797000109206,0.20689923031518925,0.19410732320967744,0.06768776362670759,0.003673959170610668,19.88331196915062,0.1988331196915062,23.391847611770185,95.90420636436829,0.4162633603433015,80.2343343378584,38.71066054443057,76.60816069681287,320.3591539789332,184.7271511706738,38.57555398969761,108.45229560673448,Shark River
852,0.2977701741388501,0.18144708013952118,0.18906587124385602,0.06379913949923056,0.0007431342767398293,16.387497610759606,0.16387497610759605,21.2449069654241,93.95611116052024,0.4585900139761417,66.8655420928291,37.375729809203854,78.75509565676467,364.63390281562164,152.9596195730253,6.8080223920489225,26.19891684435495,Shark River
853,0.2744974059153522,0.18664093147748634,0.18395435905010607,0.08548562873331449,0.008503174979093864,28.63404408610226,0.2863404408610226,25.711663699425955,97.45473962810105,0.3825746188821501,116.55378403952035,39.82518817390491,74.28834931446433,285.119879254049,259.997243943236,113.84564676225966,183.94968186834825,Shark River
854,0.26840026830696584,0.18758340419256936,0.17240036656668054,0.08092314004062016,0.0034582553353807955,20.128354752562327,0.20128354752562327,19.956141172723406,93.1832915158081,0.47538139815825,77.38851890941682,36.80893995532042,80.04386628916345,382.1981066424417,181.8880698889322,35.73647270795593,99.05375279494109,Shark River
855,0.28641095407053946,0.20442158981814937,0.2085401286490485,0.039557658317316655,0.002583217318773024,17.269639487775436,0.17269639487775434,33.42503958059276,100.94436540840388,0.3067542780608782,77.97557927675587,42.545764708779984,66.574961842237,205.80991265247442,170.6398333841348,24.48823620315852,85.13079900067063,Shark River
856,0.2684458756014046,0.19146914580422686,0.22232998422374234,0.06383556393635778,0.006168589604575862,23.217036758752247,0.23217036758752246,27.869362731380292,98.64659771777562,0.35667853746866635,96.79779364015668,40.71379018061126,72.13064005663317,258.03193975089073,217.52559569042694,71.3739985094507,157.1222995446646,Shark River
857,0.25537459634899334,0.18491037571954885,0.19768693395455897,0.06615428567097244,0.00642094143014415,23.53911057322159,0.2353911057322159,27.325904909012532,98.36723581418119,0.3627483270318237,97.5764634602596,40.50229846881974,72.67409857076701,264.3810912176425,219.42726877177074,73.27567159079442,158.01215163075452,Shark River
858,0.30535280979707685,0.17787279908513134,0.19572739227703026,0.061484483928566216,0.005931519730876876,22.88759744641123,0.22887597446411231,28.45316135204416,98.93640183845936,0.3503818706550347,96.00276766452608,40.93489239459877,71.54684089012733,251.4454688165753,215.52080438033084,69.36920719935465,156.01460733489756,Shark River
859,0.28050760751447607,0.17004399563722683,0.24302405246286635,0.05137159307206064,0.0049148847846106885,20.728495842016784,0.20728495842016784,30.6800292617813,99.9368783152563,0.3286442865673984,89.26963562234883,41.71619606616957,69.31997462762821,228.70740825214227,198.8729882539811,52.72139107300491,137.64999330946972,Shark River
860,0.23003708447268773,0.1921307933416325,0.20199555322177962,0.07232721868294617,0.007020145158038728,24.66412397660991,0.2466412397660991,26.2628313938053,97.79326724272433,0.37521915266423284,100.98549180131951,40.07232902146453,73.7371742437135,277.4258854215083,227.3884190792129,81.23682189823657,163.46330852369755,Shark River
861,0.30848756291771584,0.19078261155762533,0.15717267540976357,0.06227273951856129,0.009701433908743125,30.14758637417093,0.3014758637417093,34.68947970577552,101.46650265363611,0.29540986582602924,133.16151545461688,42.96222404141974,65.3105299607894,193.94336317239294,283.17170831084286,137.0201111298665,204.2974732916785,Shark River
862,0.2636722044452889,0.22399629976255153,0.1951678688160977,0.05266422655234929,0.0041184409507479675,19.679755200030655,0.19679755200030655,28.942619203962664,99.11573427879586,0.3464856795039593,84.07670746912417,41.08262569575018,71.05739158576748,247.36994522516338,188.4357591306495,42.28416194967316,119.88063300419671,Shark River
863,0.26721566337315805,0.18898605109007485,0.19665023730160722,0.05519806996306459,0.0022688955598477514,17.56337365087535,0.1756337365087535,25.56510152299211,97.17866543119278,0.3885726605225409,74.15687665001876,39.6494376252468,74.43489958174618,291.39399509134813,167.38936399234018,21.237766811363915,72.39281839480938,Shark River
864,0.2926144187438632,0.18330447913593229,0.16952202485510315,0.05109204698792621,0.003710400742825832,19.091580636162153,0.19091580636162153,29.044326855853235,99.14483842859549,0.34585323756068165,81.98411925971725,41.10849899860486,70.9556804081534,246.7083991320863,183.47943058140692,37.32783340043058,110.9898868140771,Shark River
865,0.24640636875587546,0.17160407329680594,0.21775986306334327,0.05753974497434467,0.009893609235475656,29.320164413021736,0.2932016441302174,36.04802002229121,101.9361150674941,0.285206470588465,130.4195736362043,43.355633472802204,63.95198971445142,183.270355520971,276.2501527143534,130.098555533377,201.743870403972,Shark River
866,0.3049109462953843,0.18140671485571888,0.28382876968044246,0.08092043785411744,0.007057439321313363,26.264952101992318,0.26264952101992317,25.078906296191587,97.09608764687414,0.3903669696088087,106.08425086965107,39.559201359128586,74.92109957035323,293.2708819619347,240.35071512883852,94.19911794786229,173.0361067512877,Shark River
